export_mode,chain_requested,requested_category,requested_subtype,name,brand,operator,category,shop,amenity,tourism,leisure,street,housenumber,postcode,city,country,address_formatted,address_quality,latitude,longitude,osm_type,osm_id,source
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"58.1976514,15.0545919",coordinates_only,58.1976514,15.0545919,node,2104789601,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Högdalsgången,32,124 54,Bandhagen,Sweden,Högdalsgången 32 124 54 Bandhagen Sweden,strict,59.2639261,18.0406119,node,2123703203,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,,Healthcare / pharmacy,,pharmacy,,,Svetsarvägen,16,17141,Solna,Sweden,Svetsarvägen 16 17141 Solna Sweden,strict,59.3585792,17.9801567,node,2139042161,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat Bagarmossen,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Svartågatan,1,128 45,Bagarmossen,Sweden,Svartågatan 1 128 45 Bagarmossen Sweden,strict,59.2767808,18.13199,node,2173438795,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"56.1643455,13.7803803",coordinates_only,56.1643455,13.7803803,node,2188396343,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat,Healthcare / pharmacy,,pharmacy,,,Gymnasievägen,8,93157,Skellefteå,Sweden,Gymnasievägen 8 93157 Skellefteå Sweden,strict,64.7381669,20.9672439,node,2315227792,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"64.5940998,18.6775459",coordinates_only,64.5940998,18.6775459,node,2344528054,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Mossvägen,1,19162,Sollentuna,Sweden,Mossvägen 1 19162 Sollentuna Sweden,strict,59.4378402,17.9324334,node,2422154351,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Kungsgatan,35,632 20,Eskilstuna,Sweden,Kungsgatan 35 632 20 Eskilstuna Sweden,strict,59.3719585,16.5090225,node,2428973629,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.2754913,15.2140054",coordinates_only,59.2754913,15.2140054,node,2459030560,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"57.7091151,11.7724767",coordinates_only,57.7091151,11.7724767,node,2468128471,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,Radarvägen,9N,761 42,Norrtälje,Sweden,Radarvägen 9N 761 42 Norrtälje Sweden,strict,59.7517278,18.6946329,node,2496046546,OpenStreetMap via Overpass API
chain,Hjärtat,healthcare_pharmacy,pharmacy,Apotek Hjärtat,Apotek Hjärtat,Apotek Hjärtat Retail AB,Healthcare / pharmacy,,pharmacy,,,,,,,Sweden,"59.3046551,18.1303803",coordinates_only,59.3046551,18.1303803,node,2504983265,OpenStreetMap via Overpass API
