export_mode,chain_requested,requested_category,requested_subtype,name,brand,operator,category,shop,amenity,tourism,leisure,street,housenumber,postcode,city,country,address_formatted,address_quality,latitude,longitude,osm_type,osm_id,source
category,,food_restaurants,fast_food,McDonald's,McDonald's,McDonald's,Food & restaurants,,fast_food,,,,,,,Denmark,"57.4465566,10.507763",coordinates_only,57.4465566,10.507763,way,430002453,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Midtpunkt Grillen,,,Food & restaurants,,fast_food,,,,,,,Denmark,"56.7170122,10.1127405",coordinates_only,56.7170122,10.1127405,way,432809455,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Tarp Grill,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.5253748,8.4611607",coordinates_only,55.5253748,8.4611607,way,434815957,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,McDonald's,McDonald's,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.2230239,11.7585818",coordinates_only,55.2230239,11.7585818,way,437968524,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Ebel - å - Grill,,,Food & restaurants,,fast_food,,,,,,,Denmark,"56.4402701,10.1798804",coordinates_only,56.4402701,10.1798804,way,444245263,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Olgas Butik,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.9814723,11.3124481",coordinates_only,55.9814723,11.3124481,way,446565428,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,McDonald's,McDonald's,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.8409525,12.4409739",coordinates_only,55.8409525,12.4409739,way,447674569,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Biksen,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.5028046,8.4494576",coordinates_only,55.5028046,8.4494576,way,447931005,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Veksø Pizzeria,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.7541675,12.2392802",coordinates_only,55.7541675,12.2392802,way,453301399,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Cafeteria Storebælt,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.3498168,11.1223602",coordinates_only,55.3498168,11.1223602,way,455146997,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Istanbul Kebab & Hotdog,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.6540866,12.2807724",coordinates_only,55.6540866,12.2807724,way,456242524,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Benedikt Grillen,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.3931897,10.3974827",coordinates_only,55.3931897,10.3974827,way,456430437,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Dogans Pizza og Grill,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.2597294,11.851829",coordinates_only,55.2597294,11.851829,way,459030847,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Allinge Havnegrill,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.278468,14.8009929",coordinates_only,55.278468,14.8009929,way,461496002,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Gadegrillen,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.7120779,9.5241395",coordinates_only,55.7120779,9.5241395,way,461958450,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Pølsevognen Banegårdspladsen,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.4679882,8.4576375",coordinates_only,55.4679882,8.4576375,way,463087806,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,McDonald's,McDonald's,,Food & restaurants,,fast_food,,,,,,,Denmark,"56.4481908,9.3654168",coordinates_only,56.4481908,9.3654168,way,480614136,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Torvegrillen,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.5112886,8.9185552",coordinates_only,55.5112886,8.9185552,way,492930250,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Burger King Haverslev,Burger King,,Food & restaurants,,fast_food,,,,,,,Denmark,"56.7843927,9.6952549",coordinates_only,56.7843927,9.6952549,way,494822123,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Diner No 34,,,Food & restaurants,,fast_food,,,,,,,Denmark,"56.3510229,8.6228862",coordinates_only,56.3510229,8.6228862,way,498321124,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Strandens Ishus,,,Food & restaurants,,fast_food,,,,,,,Denmark,"54.9050866,9.7861894",coordinates_only,54.9050866,9.7861894,way,499543038,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Burger King,Burger King,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.8858281,9.7877996",coordinates_only,55.8858281,9.7877996,way,506931930,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Byen Pølsevogn,,,Food & restaurants,,fast_food,,,,,,,Denmark,"56.1956407,10.6736832",coordinates_only,56.1956407,10.6736832,way,509025772,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Coachman's Kebab,,,Food & restaurants,,fast_food,,,,,,,Denmark,"56.4237222,10.5501433",coordinates_only,56.4237222,10.5501433,way,511742630,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Burger King Ishøj,Burger King,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.6234187,12.3219633",coordinates_only,55.6234187,12.3219633,way,514960389,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Sunset Boulevard,Sunset Boulevard,Sunset Boulevard,Food & restaurants,,fast_food,,,,,,,Denmark,"55.7867928,9.6678363",coordinates_only,55.7867928,9.6678363,way,516633234,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,McDonald's,McDonald's,,Food & restaurants,,fast_food,,,,,,,Denmark,"57.4561891,10.0018862",coordinates_only,57.4561891,10.0018862,way,524500073,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Gedved Grillen,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.9325148,9.8434723",coordinates_only,55.9325148,9.8434723,way,525898197,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Burger King Nørre Alslev,Burger King,,Food & restaurants,,fast_food,,,,,,,Denmark,"54.8988764,11.9185979",coordinates_only,54.8988764,11.9185979,way,528699278,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Åstedbro Grillen,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.9018145,9.6105533",coordinates_only,55.9018145,9.6105533,way,530286722,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,McDonald's,McDonald's,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.5347996,9.7174807",coordinates_only,55.5347996,9.7174807,way,539261401,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Grillen Nordenskov,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.650301,8.6818717",coordinates_only,55.650301,8.6818717,way,545028978,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Burger King,Burger King,Burger King,Food & restaurants,,fast_food,,,,,,,Denmark,"55.469363,9.4717022",coordinates_only,55.469363,9.4717022,way,546011346,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,McDonald's,McDonald's,,Food & restaurants,,fast_food,,,,,,,Denmark,"56.4058403,10.8734193",coordinates_only,56.4058403,10.8734193,way,547410752,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Burger King,Burger King,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.5117798,9.7668004",coordinates_only,55.5117798,9.7668004,way,549986717,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Roll 'n Eat,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.3924686,11.3518314",coordinates_only,55.3924686,11.3518314,way,550873801,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Vammen Kro,,,Food & restaurants,,fast_food,,,,,,,Denmark,"56.5297111,9.573723",coordinates_only,56.5297111,9.573723,way,550907071,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Stenovnen pizza,,,Food & restaurants,,fast_food,,,,,,,Denmark,"56.0310908,12.596608",coordinates_only,56.0310908,12.596608,way,552444986,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Gandrup Kro,,,Food & restaurants,,fast_food,,,,,,,Denmark,"57.0615128,10.1797832",coordinates_only,57.0615128,10.1797832,way,557393274,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Burger King,Burger King,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.7224224,9.5695891",coordinates_only,55.7224224,9.5695891,way,557611558,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Henning's Pølsebod,,,Food & restaurants,,fast_food,,,,,,,Denmark,"57.2697984,9.9451594",coordinates_only,57.2697984,9.9451594,way,576382653,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Bispegrillen,,,Food & restaurants,,fast_food,,,,,,,Denmark,"57.4474016,9.9950476",coordinates_only,57.4474016,9.9950476,way,576654923,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Klitgrillen,,,Food & restaurants,,fast_food,,,,,,,Denmark,"57.3434288,9.7051977",coordinates_only,57.3434288,9.7051977,way,594763569,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,La Castello Grill & Pizzaria,,,Food & restaurants,,fast_food,,,,,,,Denmark,"56.0278383,12.5995122",coordinates_only,56.0278383,12.5995122,way,598721497,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Torvegrilllen,,,Food & restaurants,,fast_food,,,,,,,Denmark,"54.7745224,11.5019313",coordinates_only,54.7745224,11.5019313,way,611253146,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,McDonald's,McDonald's,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.6643192,12.3793197",coordinates_only,55.6643192,12.3793197,way,624437546,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Sunset Boulevard Vejlevej Kolding,Sunset Boulevard,Sunset Boulevard,Food & restaurants,,fast_food,,,,,,,Denmark,"55.5132518,9.4562007",coordinates_only,55.5132518,9.4562007,way,633834153,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Bangkok Kitchen og Pølsebod,,,Food & restaurants,,fast_food,,,,,,,Denmark,"57.0424796,9.950268",coordinates_only,57.0424796,9.950268,way,636789403,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Burger King,Burger King,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.2541141,9.4824417",coordinates_only,55.2541141,9.4824417,way,651725959,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Den Blå And,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.259686,11.8619373",coordinates_only,55.259686,11.8619373,way,655693190,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Kebabstationen,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.9032458,12.5020385",coordinates_only,55.9032458,12.5020385,way,669097862,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Grillværket,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.9823098,12.020521",coordinates_only,55.9823098,12.020521,way,672460064,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Costa Pizza & Burgerhouse ApS,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.9584301,12.5320142",coordinates_only,55.9584301,12.5320142,way,674448570,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Burgerhjørnet,,,Food & restaurants,,fast_food,,,,,,,Denmark,"55.8648122,11.5341409",coordinates_only,55.8648122,11.5341409,way,688325084,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Torvets Pølser Tønder,,,Food & restaurants,,fast_food,,,,,,,Denmark,"54.9358958,8.8702765",coordinates_only,54.9358958,8.8702765,way,693533018,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Sunset Boulevard,Sunset Boulevard,Sunset Boulevard,Food & restaurants,,fast_food,,,,,,,Denmark,"55.0682813,9.3609001",coordinates_only,55.0682813,9.3609001,way,737706438,OpenStreetMap via Overpass API
category,,food_restaurants,fast_food,Burger King,Burger King,Burger King,Food & restaurants,,fast_food,,,,,,,Denmark,"56.2253734,10.2382318",coordinates_only,56.2253734,10.2382318,way,751239705,OpenStreetMap via Overpass API
