chain_requested,name,brand,operator,category,shop,amenity,tourism,leisure,street,housenumber,postcode,city,country,address_formatted,address_quality,latitude,longitude,osm_type,osm_id,source
Carrefour,Carrefour Market,Carrefour Market,,Grocery / convenience,convenience,,,,,,,,France,"48.9338216,0.1990332",coordinates_only,48.9338216,0.1990332,way,81885520,OpenStreetMap via Overpass API
Carrefour,Carrefour City,Carrefour City,Carrefour,Grocery / convenience,convenience,,,,Place de l'Église,5,22700,Perros-Guirec,France,Place de l'Église 5 22700 Perros-Guirec France,strict,48.8135411,-3.4432909,way,81957866,OpenStreetMap via Overpass API
Carrefour,Carrefour City,Carrefour City,Carrefour,Grocery / convenience,convenience,,,,,,,,France,"48.8149428,-3.4468353",coordinates_only,48.8149428,-3.4468353,way,81960557,OpenStreetMap via Overpass API
Carrefour,Carrefour City,Carrefour City,,Grocery / convenience,convenience,,,,,,,,France,"49.0275369,1.1479554",coordinates_only,49.0275369,1.1479554,way,82065118,OpenStreetMap via Overpass API
Carrefour,Carrefour City,Carrefour City,Carrefour,Grocery / convenience,convenience,,,,Place d'Aragon,,,,France,Place d'Aragon France,usable,43.5703569,3.9046658,way,82229909,OpenStreetMap via Overpass API
Carrefour,Carrefour Express,Carrefour Express,Carrefour,Grocery / convenience,convenience,,,,Rue Louis Lejeune,28,59290,Wasquehal,France,Rue Louis Lejeune 28 59290 Wasquehal France,strict,50.6860565,3.1446135,way,82265970,OpenStreetMap via Overpass API
Carrefour,Carrefour Contact,Carrefour Contact,,Grocery / convenience,convenience,,,,,,,,France,"48.8447154,0.037576",coordinates_only,48.8447154,0.037576,way,83259743,OpenStreetMap via Overpass API
Carrefour,Carrefour Express,Carrefour Express,,Grocery / convenience,convenience,,,,,,,,France,"48.8203793,2.3049061",coordinates_only,48.8203793,2.3049061,way,83792473,OpenStreetMap via Overpass API
Carrefour,Carrefour Express,Carrefour Express,,Grocery / convenience,convenience,,,,,,,,France,"45.6863802,4.9451237",coordinates_only,45.6863802,4.9451237,way,83943957,OpenStreetMap via Overpass API
Carrefour,Carrefour Market,Carrefour Market,Carrefour,Grocery / convenience,convenience,fuel,,,,,,,France,"45.7367358,4.97376",coordinates_only,45.7367358,4.97376,way,84224846,OpenStreetMap via Overpass API
Carrefour,Carrefour Market,Carrefour Market,Carrefour,Grocery / convenience,convenience,,,,Chemin des Rouges,2,82300,Monteils,France,Chemin des Rouges 2 82300 Monteils France,strict,44.1627386,1.552194,way,84340076,OpenStreetMap via Overpass API
Carrefour,Carrefour City,Carrefour City,Groupe Carrefour,Grocery / convenience,convenience,,,,,,,,France,"50.6468238,3.0581753",coordinates_only,50.6468238,3.0581753,way,84447792,OpenStreetMap via Overpass API
Carrefour,Carrefour City,Carrefour City,,Grocery / convenience,convenience,,,,,,,,France,"45.7554118,4.8787618",coordinates_only,45.7554118,4.8787618,way,84810803,OpenStreetMap via Overpass API
Carrefour,Carrefour City,Carrefour City,,Grocery / convenience,convenience,,,,,,,,France,"47.2390773,-1.5848547",coordinates_only,47.2390773,-1.5848547,way,84879280,OpenStreetMap via Overpass API
Carrefour,Carrefour Express,Carrefour Express,,Grocery / convenience,convenience,,,,Avenue de la République,732,59800,Lille,France,Avenue de la République 732 59800 Lille France,strict,50.6564055,3.0888811,way,84930523,OpenStreetMap via Overpass API
Carrefour,Carrefour City,Carrefour City,STM Lille Plus,Grocery / convenience,convenience,,,,,,,,France,"50.6420847,3.0849612",coordinates_only,50.6420847,3.0849612,way,84939629,OpenStreetMap via Overpass API
Carrefour,Carrefour Express,Carrefour Express,,Grocery / convenience,convenience,,,,,,,,France,"45.7786044,4.8713938",coordinates_only,45.7786044,4.8713938,way,85023102,OpenStreetMap via Overpass API
Carrefour,Carrefour Market,Carrefour Market,,Grocery / convenience,convenience,,,,,,,,France,"47.4362184,5.601089",coordinates_only,47.4362184,5.601089,way,85297513,OpenStreetMap via Overpass API
Carrefour,Carrefour Express,Carrefour Express,,Grocery / convenience,convenience,,,,Allée Saint-Pierre,,35113,Domagné,France,Allée Saint-Pierre 35113 Domagné France,usable,48.0710462,-1.3937442,way,85443229,OpenStreetMap via Overpass API
Carrefour,Carrefour Contact,Carrefour Contact,Carrefour,Grocery / convenience,convenience,,,,,,,,France,"43.7862506,5.7708819",coordinates_only,43.7862506,5.7708819,way,85994999,OpenStreetMap via Overpass API
Carrefour,Carrefour Express,Carrefour Express,Carrefour,Grocery / convenience,convenience,,,,Hent Kergoff,,29700,Plomelin,France,Hent Kergoff 29700 Plomelin France,usable,47.9363125,-4.1544425,way,86170886,OpenStreetMap via Overpass API
Carrefour,Carrefour Contact,Carrefour Contact,Carrefour,Grocery / convenience,convenience,,,,,,,,France,"47.229799,5.940789",coordinates_only,47.229799,5.940789,way,87027536,OpenStreetMap via Overpass API
Carrefour,Carrefour Express,Carrefour Express,,Grocery / convenience,convenience,,,,,,,,France,"48.8336535,2.5466342",coordinates_only,48.8336535,2.5466342,way,87262368,OpenStreetMap via Overpass API
Carrefour,Carrefour Contact,Carrefour Contact,,Grocery / convenience,convenience,,,,,,,,France,"50.05909,4.0974405",coordinates_only,50.05909,4.0974405,way,89083729,OpenStreetMap via Overpass API
