export_mode,chain_requested,requested_category,requested_subtype,name,brand,operator,category,shop,amenity,tourism,leisure,street,housenumber,postcode,city,country,address_formatted,address_quality,latitude,longitude,osm_type,osm_id,source
chain,ICA,retail_grocery,auto,ICA Supermarket Vanadis,ICA Supermarket,,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.3475762,18.0488944",coordinates_only,59.3475762,18.0488944,node,467128515,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,Maxi ICA Stormarknad Lindhagen,Maxi ICA Stormarknad,ICA,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.337221,18.0098203",coordinates_only,59.337221,18.0098203,node,468043008,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Torgkassen,ICA Supermarket,,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.8623261,17.6462107",coordinates_only,59.8623261,17.6462107,node,469340148,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Vretgränd,ICA Nära,,Grocery / convenience,supermarket,,,,Vretgränd,9,,,Sweden,Vretgränd 9 Sweden,usable,59.8563511,17.6434187,node,469343579,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Kvantum,ICA Kvantum,ICA,Grocery / convenience,supermarket,,,,Ågatan,22,,,Sweden,Ågatan 22 Sweden,usable,58.0340909,14.9766516,node,470890432,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket Alvesta,ICA Supermarket,ICA,Grocery / convenience,supermarket,,,,Allbogatan,11,34230,ALVESTA,Sweden,Allbogatan 11 34230 ALVESTA Sweden,strict,56.9001892,14.5525041,node,471509015,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket Knuten,ICA Supermarket,ICA,Grocery / convenience,supermarket,,,,Oppeby gård,,61155,Nyköping,Sweden,Oppeby gård 61155 Nyköping Sweden,usable,58.7690204,16.9876005,node,471855083,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket Favoriten,ICA Supermarket,,Grocery / convenience,supermarket,,,,,,,,Sweden,"59.4721209,18.331549",coordinates_only,59.4721209,18.331549,node,473125665,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Kvantum,ICA Kvantum,,Grocery / convenience,supermarket,,,,Borggårdsgatan,1,28133,Hässleholm,Sweden,Borggårdsgatan 1 28133 Hässleholm Sweden,strict,56.1546935,13.7594815,node,473463968,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Kvantum Hjertbergs,ICA Kvantum,ICA,Grocery / convenience,supermarket,,,,Framnäsvägen,1,531 54,Lidköping,Sweden,Framnäsvägen 1 531 54 Lidköping Sweden,strict,58.5082319,13.1458521,node,475589309,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Nära Lönsboda,ICA Nära,ICA,Grocery / convenience,supermarket,,,,Bredgatan,1,283 71,Lönsboda,Sweden,Bredgatan 1 283 71 Lönsboda Sweden,strict,56.3973991,14.3211175,node,475593043,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Nära Sälen,ICA Nära,ICA,Grocery / convenience,supermarket,,,,,,,,Sweden,"61.1572808,13.2655829",coordinates_only,61.1572808,13.2655829,node,476285147,OpenStreetMap via Overpass API
chain,ICA,retail_grocery,auto,ICA Supermarket Torsås,ICA Supermarket,,Grocery / convenience,supermarket,,,,,,,,Sweden,"56.4121154,16.0018558",coordinates_only,56.4121154,16.0018558,node,476647704,OpenStreetMap via Overpass API
